,11,11%,10,10%,9,9%,8,8%,7,7%,6,6%,18,18%,17,17%,16,16%,15,15%,14,14%,13,13%,12,12%,,
16166,0.0993,0.099301092,0.0668,0.066800334,0.0308,0.030799969,0.1893,0.189299621,0,0,0.0907,0.090699274,0.0001,0.000100001,0.0021,0.002099996,0.0041,0.00409998,0.0083,0.008300033,0,0,0.1548,0.154800774,0.0009,0.0009,,
16167,0.0828,0.082800911,0.0589,0.058900295,0.03,0.02999997,0.1762,0.176199648,0,0,0.0869,0.086899305,0,0,0.0019,0.001899996,0.003,0.002999985,0.006,0.006000024,0,0,0.1393,0.139300697,0.0009,0.0009,,
16168,0.0649,0.064900714,0.0507,0.050700254,0.0285,0.028499972,0.1631,0.163099674,0,0,0.0823,0.082299342,0,0,0.0017,0.001699997,0.0019,0.001899991,0.0037,0.003700015,0,0,0.1231,0.123100616,0.0008,0.0008,,
16169,0.0485,0.048500534,0.0429,0.042900215,0.027,0.026999973,0.1493,0.149299701,0,0,0.0773,0.077299382,0,0,0.0015,0.001499997,0.0012,0.001199994,0.0021,0.002100008,0,0,0.1061,0.106100531,0.0007,0.0007,,
16170,0.034,0.034000374,0.0356,0.035600178,0.0251,0.025099975,0.1355,0.135499729,0,0,0.0717,0.071699426,0,0,0.0013,0.001299997,0.0006,0.000599997,0.0009,0.000900004,0,0,0.0864,0.086400432,0.0006,0.0006,,
16171,0.0205,0.020500226,0.0277,0.027700139,0.0229,0.022899977,0.1184,0.118399763,0,0,0.0658,0.065799474,0,0,0.0011,0.001099998,0.0003,0.000299999,0.0003,0.000300001,0,0,0.0657,0.065700329,0.0005,0.0005,,
16172,0.0099,0.009900109,0.0216,0.021600108,0.0205,0.02049998,0.0986,0.098599803,0,0,0.0601,0.060099519,0,0,0.0009,0.000899998,0.0001,1.00E-04,0,0,0,0,0.0469,0.046900235,0.0003,0.0003,,
16173,0.0042,0.004200046,0.0158,0.015800079,0.0176,0.017599982,0.0711,0.071099858,0,0,0.0542,0.054199566,0,0,0.0008,0.000799998,0,0,0,0,0,0,0.0315,0.031500158,0.0002,0.0002,,
16174,0.0012,0.001200013,0.0108,0.010800054,0.0144,0.014399986,0.0391,0.039099922,0,0,0.0478,0.047799618,0,0,0.0006,0.000599999,0,0,0,0,0,0,0.0209,0.020900105,0,0,,
16175,0,0,0.0064,0.006400032,0.0116,0.011599988,0.0195,0.019499961,0,0,0.0411,0.041099671,0,0,0.0004,0.000399999,0,0,0,0,0,0,0.0111,0.011100056,0,0,,
16176,0,0,0.0029,0.002900015,0.009,0.008999991,0.0064,0.006399987,0,0,0.0341,0.034099727,0,0,0.0002,0.0002,0,0,0,0,0,0,0.0034,0.003400017,0,0,,
16177,0,0,0.0007,0.000700004,0.0054,0.005399995,0.0003,0.000299999,0,0,0.0285,0.028499772,0,0,0,0,0,0,0,0,0,0,0.0001,0.000100001,0,0,,
16178,0,0,0,0,0.0019,0.001899998,0,0,0,0,0.0229,0.022899817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
16179,0,0,0,0,0,0,0,0,0,0,0.0176,0.017599859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
16180,0,0,0,0,0,0,0,0,0,0,0.0131,0.013099895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
